
running 1 test
test test_encode_decode_roundtrip ... FAILED

failures:

---- test_encode_decode_roundtrip stdout ----
Compressing Intra Cube at t=0, start_x=0, start_y=0
[ENCODE] [0][5][1] Writing EVENT d=10, t=2032, d_res=0, t_res=2032
[ENCODE] [0][5][2] Writing EVENT d=10, t=2016, d_res=0, t_res=2016
[ENCODE] [0][5][3] Writing EVENT d=10, t=2034, d_res=0, t_res=2034
[ENCODE] [0][5][4] Writing EVENT d=10, t=1904, d_res=0, t_res=1904
[ENCODE] [0][5][5] Writing EVENT d=10, t=1912, d_res=0, t_res=1912
[ENCODE] [0][5][6] Writing EVENT d=10, t=2001, d_res=0, t_res=2001
[ENCODE] [0][5][7] Writing EVENT d=10, t=1954, d_res=0, t_res=1954
[ENCODE] [0][5][8] Writing EVENT d=10, t=1932, d_res=0, t_res=1932
[ENCODE] [0][5][9] Writing EVENT d=10, t=1932, d_res=0, t_res=1932
[ENCODE] [0][5][10] Writing EVENT d=10, t=1924, d_res=0, t_res=1924
[ENCODE] [0][5][11] Writing EVENT d=10, t=1932, d_res=0, t_res=1932
[ENCODE] [0][5][12] Writing EVENT d=10, t=1936, d_res=0, t_res=1936
[ENCODE] [0][5][13] Writing EVENT d=10, t=1941, d_res=0, t_res=1941
[ENCODE] [0][5][14] Writing EVENT d=10, t=1948, d_res=0, t_res=1948
[ENCODE] [0][5][15] Writing EVENT d=7, t=259, d_res=-3, t_res=259
[ENCODE] [0][6][0] Writing EVENT d=10, t=2008, d_res=3, t_res=2008
[ENCODE] [0][6][1] Writing EVENT d=10, t=1932, d_res=0, t_res=1932
[ENCODE] [0][6][2] Writing EVENT d=10, t=1900, d_res=0, t_res=1900
[ENCODE] [0][6][3] Writing EVENT d=10, t=1914, d_res=0, t_res=1914
[ENCODE] [0][6][4] Writing EVENT d=10, t=1909, d_res=0, t_res=1909
[ENCODE] [0][6][5] Writing EVENT d=10, t=1945, d_res=0, t_res=1945
[ENCODE] [0][6][6] Writing EVENT d=10, t=1939, d_res=0, t_res=1939
[ENCODE] [0][6][7] Writing EVENT d=10, t=1928, d_res=0, t_res=1928
[ENCODE] [0][6][8] Writing EVENT d=10, t=1920, d_res=0, t_res=1920
[ENCODE] [0][6][9] Writing EVENT d=10, t=1919, d_res=0, t_res=1919
[ENCODE] [0][6][10] Writing EVENT d=10, t=1929, d_res=0, t_res=1929
[ENCODE] [0][6][11] Writing EVENT d=10, t=1976, d_res=0, t_res=1976
[ENCODE] [0][6][12] Writing EVENT d=10, t=1938, d_res=0, t_res=1938
[ENCODE] [0][6][13] Writing EVENT d=10, t=1934, d_res=0, t_res=1934
[ENCODE] [0][6][14] Writing EVENT d=10, t=1946, d_res=0, t_res=1946
[ENCODE] [0][6][15] Writing EVENT d=9, t=1295, d_res=-1, t_res=1295
[ENCODE] [0][7][0] Writing EVENT d=10, t=1905, d_res=1, t_res=1905
[ENCODE] [0][7][1] Writing EVENT d=10, t=1892, d_res=0, t_res=1892
[ENCODE] [0][7][2] Writing EVENT d=10, t=1892, d_res=0, t_res=1892
[ENCODE] [0][7][3] Writing EVENT d=10, t=1981, d_res=0, t_res=1981
[ENCODE] [0][7][4] Writing EVENT d=10, t=2012, d_res=0, t_res=2012
[ENCODE] [0][7][5] Writing EVENT d=10, t=1941, d_res=0, t_res=1941
[ENCODE] [0][7][6] Writing EVENT d=10, t=1872, d_res=0, t_res=1872
[ENCODE] [0][7][7] Writing EVENT d=10, t=1860, d_res=0, t_res=1860
[ENCODE] [0][7][8] Writing EVENT d=10, t=1885, d_res=0, t_res=1885
[ENCODE] [0][7][9] Writing EVENT d=10, t=2008, d_res=0, t_res=2008
[ENCODE] [0][7][10] Writing EVENT d=10, t=2042, d_res=0, t_res=2042
[ENCODE] [0][7][11] Writing EVENT d=10, t=1944, d_res=0, t_res=1944
[ENCODE] [0][7][12] Writing EVENT d=10, t=1929, d_res=0, t_res=1929
[ENCODE] [0][7][13] Writing EVENT d=10, t=1859, d_res=0, t_res=1859
[ENCODE] [0][7][14] Writing EVENT d=10, t=1866, d_res=0, t_res=1866
[ENCODE] [0][7][15] Writing EVENT d=9, t=1303, d_res=-1, t_res=1303
[ENCODE] [0][8][0] Writing EVENT d=9, t=1000, d_res=0, t_res=1000
[ENCODE] [0][8][1] Writing EVENT d=10, t=2008, d_res=1, t_res=2008
[ENCODE] [0][8][2] Writing EVENT d=10, t=1999, d_res=0, t_res=1999
[ENCODE] [0][8][3] Writing EVENT d=10, t=1905, d_res=0, t_res=1905
[ENCODE] [0][8][4] Writing EVENT d=10, t=1837, d_res=0, t_res=1837
[ENCODE] [0][8][5] Writing EVENT d=10, t=1882, d_res=0, t_res=1882
[ENCODE] [0][8][6] Writing EVENT d=10, t=1903, d_res=0, t_res=1903
[ENCODE] [0][8][7] Writing EVENT d=10, t=2074, d_res=0, t_res=2074
[ENCODE] [0][8][8] Writing EVENT d=10, t=1963, d_res=0, t_res=1963
[ENCODE] [0][8][9] Writing EVENT d=10, t=1771, d_res=0, t_res=1771
[ENCODE] [0][8][10] Writing EVENT d=10, t=1855, d_res=0, t_res=1855
[ENCODE] [0][8][11] Writing EVENT d=10, t=1802, d_res=0, t_res=1802
[ENCODE] [0][8][12] Writing EVENT d=10, t=1941, d_res=0, t_res=1941
[ENCODE] [0][8][13] Writing EVENT d=10, t=2187, d_res=0, t_res=2187
[ENCODE] [0][8][14] Writing EVENT d=10, t=2194, d_res=0, t_res=2194
[ENCODE] [0][8][15] Writing EVENT d=10, t=2338, d_res=0, t_res=2338
[ENCODE] [0][9][0] Writing EVENT d=10, t=1380, d_res=0, t_res=1380
[ENCODE] [0][9][1] Writing EVENT d=10, t=1403, d_res=0, t_res=1403
[ENCODE] [0][9][2] Writing EVENT d=10, t=1419, d_res=0, t_res=1419
[ENCODE] [0][9][3] Writing EVENT d=10, t=1528, d_res=0, t_res=1528
[ENCODE] [0][9][4] Writing EVENT d=10, t=1855, d_res=0, t_res=1855
[ENCODE] [0][9][5] Writing EVENT d=10, t=1815, d_res=0, t_res=1815
[ENCODE] [0][9][6] Writing EVENT d=10, t=1786, d_res=0, t_res=1786
[ENCODE] [0][9][7] Writing EVENT d=10, t=1705, d_res=0, t_res=1705
[ENCODE] [0][9][8] Writing EVENT d=10, t=1806, d_res=0, t_res=1806
[ENCODE] [0][9][9] Writing EVENT d=10, t=1927, d_res=0, t_res=1927
[ENCODE] [0][9][10] Writing EVENT d=10, t=2020, d_res=0, t_res=2020
[ENCODE] [0][9][11] Writing EVENT d=10, t=2120, d_res=0, t_res=2120
[ENCODE] [0][9][12] Writing EVENT d=10, t=2055, d_res=0, t_res=2055
[ENCODE] [0][9][13] Writing EVENT d=10, t=1921, d_res=0, t_res=1921
[ENCODE] [0][9][14] Writing EVENT d=10, t=1918, d_res=0, t_res=1918
[ENCODE] [0][9][15] Writing EVENT d=10, t=1942, d_res=0, t_res=1942
[ENCODE] [0][10][0] Writing EVENT d=10, t=2333, d_res=0, t_res=2333
[ENCODE] [0][10][1] Writing EVENT d=10, t=1551, d_res=0, t_res=1551
[ENCODE] [0][10][2] Writing EVENT d=10, t=1813, d_res=0, t_res=1813
[ENCODE] [0][10][3] Writing EVENT d=10, t=1668, d_res=0, t_res=1668
[ENCODE] [0][10][4] Writing EVENT d=10, t=1593, d_res=0, t_res=1593
[ENCODE] [0][10][5] Writing EVENT d=10, t=1826, d_res=0, t_res=1826
[ENCODE] [0][10][6] Writing EVENT d=10, t=1918, d_res=0, t_res=1918
Compressing Intra Cube at t=12750, start_x=160, start_y=48
................................[ENCODE] [0][10][7] Writing EVENT d=10, t=1942, d_res=0, t_res=1942
............................................................................................[ENCODE] [0][7][12] Writing NO_EVENT with run_length=124
[ENCODE] [0][10][8] Writing EVENT d=10, t=2040, d_res=0, t_res=2040
[ENCODE] [0][10][9] Writing EVENT d=10, t=2072, d_res=0, t_res=2072
[ENCODE] [0][10][10] Writing EVENT d=10, t=1983, d_res=0, t_res=1983
[ENCODE] [0][10][11] Writing EVENT d=10, t=1914, d_res=0, t_res=1914
[ENCODE] [0][7][12] Writing EVENT d=12, t=9793, d_res=0, t_res=-2957
..........[ENCODE] [0][10][12] Writing EVENT d=10, t=1916, d_res=0, t_res=1916
........................[ENCODE] [0][9][15] Writing NO_EVENT with run_length=34
[ENCODE] [0][10][13] Writing EVENT d=10, t=1954, d_res=0, t_res=1954
[ENCODE] [0][10][14] Writing EVENT d=10, t=2060, d_res=0, t_res=2060
[ENCODE] [0][9][15] Writing EVENT d=7, t=12991, d_res=-5, t_res=241
..........[ENCODE] [0][10][10] Writing NO_EVENT with run_length=10
[ENCODE] [0][10][15] Writing EVENT d=10, t=2117, d_res=0, t_res=2117
[ENCODE] [0][11][0] Writing EVENT d=8, t=1433, d_res=-2, t_res=1433
[ENCODE] [0][10][10] Writing EVENT d=11, t=9948, d_res=4, t_res=-2802
....[ENCODE] [0][10][15] Writing NO_EVENT with run_length=4
[ENCODE] [0][11][1] Writing EVENT d=10, t=2162, d_res=2, t_res=2162
[ENCODE] [0][11][2] Writing EVENT d=10, t=1393, d_res=0, t_res=1393
[ENCODE] [0][10][15] Writing EVENT d=9, t=13015, d_res=-2, t_res=265
.............[ENCODE] [0][11][13] Writing NO_EVENT with run_length=13
[ENCODE] [0][11][3] Writing EVENT d=10, t=1534, d_res=0, t_res=1534
[ENCODE] [0][11][13] Writing EVENT d=10, t=13052, d_res=1, t_res=302
[ENCODE] [0][11][4] Writing EVENT d=10, t=1482, d_res=0, t_res=1482
[ENCODE] [0][11][14] Writing EVENT d=10, t=12846, d_res=0, t_res=96
[ENCODE] [0][11][5] Writing EVENT d=9, t=757, d_res=-1, t_res=757
[ENCODE] [0][11][15] Writing EVENT d=9, t=13254, d_res=-1, t_res=504
.............[ENCODE] [0][12][13] Writing NO_EVENT with run_length=13
[ENCODE] [0][11][6] Writing EVENT d=10, t=1925, d_res=1, t_res=1925
[ENCODE] [0][11][7] Writing EVENT d=10, t=1949, d_res=0, t_res=1949
[ENCODE] [0][12][13] Writing EVENT d=10, t=13798, d_res=1, t_res=1048
[ENCODE] [0][11][8] Writing EVENT d=10, t=1859, d_res=0, t_res=1859
[ENCODE] [0][11][9] Writing EVENT d=10, t=1836, d_res=0, t_res=1836
[ENCODE] [0][12][14] Writing EVENT d=11, t=11561, d_res=1, t_res=-1189
[ENCODE] [0][11][10] Writing EVENT d=10, t=1818, d_res=0, t_res=1818
[ENCODE] [0][11][11] Writing EVENT d=10, t=1835, d_res=0, t_res=1835
[ENCODE] [0][12][15] Writing EVENT d=6, t=12918, d_res=-5, t_res=168
.............[ENCODE] [0][13][13] Writing NO_EVENT with run_length=13
[ENCODE] [0][11][12] Writing EVENT d=10, t=1974, d_res=0, t_res=1974
[ENCODE] [0][11][13] Writing EVENT d=10, t=2020, d_res=0, t_res=2020
[ENCODE] [0][11][14] Writing EVENT d=10, t=1950, d_res=0, t_res=1950
[ENCODE] [0][13][13] Writing EVENT d=12, t=8271, d_res=6, t_res=-4479
.[ENCODE] [0][13][15] Writing NO_EVENT with run_length=1
[ENCODE] [0][11][15] Writing EVENT d=10, t=1909, d_res=0, t_res=1909
[ENCODE] [0][12][0] Writing EVENT d=8, t=1332, d_res=-2, t_res=1332
[ENCODE] [0][13][15] Writing EVENT d=9, t=12500, d_res=-3, t_res=-250
...............[ENCODE] [0][14][15] Writing NO_EVENT with run_length=15
[ENCODE] [0][12][1] Writing EVENT d=9, t=1472, d_res=1, t_res=1472
[ENCODE] [0][12][2] Writing EVENT d=10, t=1914, d_res=1, t_res=1914
[ENCODE] [0][14][15] Writing EVENT d=12, t=9821, d_res=3, t_res=-2929
..............[ENCODE] [0][15][14] Writing NO_EVENT with run_length=14
[ENCODE] [0][12][3] Writing EVENT d=9, t=853, d_res=-1, t_res=853
[ENCODE] [0][12][4] Writing EVENT d=10, t=1625, d_res=1, t_res=1625
[ENCODE] [0][15][14] Writing EVENT d=12, t=10748, d_res=0, t_res=-2002
.[ENCODE] TRAILING Writing NO_EVENT with run_length=1
[ENCODE] [0][12][5] Writing EVENT d=10, t=1603, d_res=0, t_res=1603
Compressing Intra Cube at t=12750, start_x=176, start_y=48
....................................................[ENCODE] [0][12][6] Writing EVENT d=10, t=1739, d_res=0, t_res=1739
.....................................................................[ENCODE] [0][12][7] Writing EVENT d=10, t=1806, d_res=0, t_res=1806
.......................[ENCODE] [0][9][0] Writing NO_EVENT with run_length=144
[ENCODE] [0][12][8] Writing EVENT d=10, t=1848, d_res=0, t_res=1848
[ENCODE] [0][12][9] Writing EVENT d=10, t=1954, d_res=0, t_res=1954
[ENCODE] [0][9][0] Writing EVENT d=8, t=13042, d_res=0, t_res=292
[ENCODE] [0][12][10] Writing EVENT d=10, t=1939, d_res=0, t_res=1939
[ENCODE] [0][9][1] Writing EVENT d=11, t=10815, d_res=3, t_res=-1935
..............[ENCODE] [0][10][0] Writing NO_EVENT with run_length=14
[ENCODE] [0][12][11] Writing EVENT d=10, t=1905, d_res=0, t_res=1905
[ENCODE] [0][12][12] Writing EVENT d=10, t=1781, d_res=0, t_res=1781
[ENCODE] [0][10][0] Writing EVENT d=10, t=12607, d_res=-1, t_res=-143
[ENCODE] [0][12][13] Writing EVENT d=10, t=1785, d_res=0, t_res=1785
[ENCODE] [0][10][1] Writing EVENT d=11, t=12950, d_res=1, t_res=200
..............[ENCODE] [0][11][0] Writing NO_EVENT with run_length=14
[ENCODE] [0][12][14] Writing EVENT d=10, t=1833, d_res=0, t_res=1833
[ENCODE] [0][12][15] Writing EVENT d=10, t=1944, d_res=0, t_res=1944
[ENCODE] [0][11][0] Writing EVENT d=9, t=13252, d_res=-2, t_res=502
[ENCODE] [0][13][0] Writing EVENT d=9, t=2351, d_res=-1, t_res=2351
[ENCODE] [0][11][1] Writing EVENT d=10, t=12570, d_res=1, t_res=-180
..............[ENCODE] [0][12][0] Writing NO_EVENT with run_length=14
[ENCODE] [0][13][1] Writing EVENT d=9, t=2020, d_res=0, t_res=2020
[ENCODE] [0][13][2] Writing EVENT d=9, t=1809, d_res=0, t_res=1809
[ENCODE] [0][12][0] Writing EVENT d=7, t=13042, d_res=-3, t_res=292
...............[ENCODE] [0][13][0] Writing NO_EVENT with run_length=15
[ENCODE] [0][13][3] Writing EVENT d=9, t=1472, d_res=0, t_res=1472
[ENCODE] [0][13][4] Writing EVENT d=6, t=187, d_res=-3, t_res=187
[ENCODE] [0][13][0] Writing EVENT d=9, t=13325, d_res=2, t_res=575
.[ENCODE] [0][13][5] Writing EVENT d=9, t=1434, d_res=3, t_res=1434
.................................[ENCODE] [0][15][3] Writing NO_EVENT with run_length=34
[ENCODE] [0][13][6] Writing EVENT d=10, t=2317, d_res=1, t_res=2317
[ENCODE] [0][13][7] Writing EVENT d=10, t=2140, d_res=0, t_res=2140
[ENCODE] [0][15][3] Writing EVENT d=11, t=8522, d_res=2, t_res=-4228
............[ENCODE] TRAILING Writing NO_EVENT with run_length=12
[ENCODE] [0][13][8] Writing EVENT d=10, t=2008, d_res=0, t_res=2008
Compressing Intra Cube at t=12750, start_x=32, start_y=64
......[ENCODE] [0][13][9] Writing EVENT d=10, t=1856, d_res=0, t_res=1856
........................................................................[ENCODE] [0][13][10] Writing EVENT d=10, t=1824, d_res=0, t_res=1824
.............................................................................[ENCODE] [0][13][11] Writing EVENT d=10, t=1833, d_res=0, t_res=1833
...................................................................................[ENCODE] [0][13][12] Writing EVENT d=10, t=1976, d_res=0, t_res=1976
[ENCODE] [0][14][14] Writing NO_EVENT with run_length=238
[ENCODE] [0][13][13] Writing EVENT d=10, t=1949, d_res=0, t_res=1949
[ENCODE] [0][13][14] Writing EVENT d=10, t=1882, d_res=0, t_res=1882
[ENCODE] [0][14][14] Writing EVENT d=12, t=13582, d_res=0, t_res=832
.............[ENCODE] [0][15][12] Writing NO_EVENT with run_length=13
[ENCODE] [0][13][15] Writing EVENT d=10, t=1903, d_res=0, t_res=1903
[ENCODE] [0][14][0] Writing EVENT d=8, t=585, d_res=-2, t_res=585
[ENCODE] [0][15][12] Writing EVENT d=9, t=13260, d_res=-3, t_res=510
...[ENCODE] TRAILING Writing NO_EVENT with run_length=3
Compressing Intra Cube at t=12750, start_x=48, start_y=64
...........[ENCODE] [0][14][1] Writing EVENT d=9, t=1285, d_res=1, t_res=1285
.................................................................[ENCODE] [0][14][2] Writing EVENT d=9, t=1536, d_res=0, t_res=1536
.....................................................................[ENCODE] [0][14][3] Writing EVENT d=9, t=1692, d_res=0, t_res=1692
...[ENCODE] [0][9][4] Writing NO_EVENT with run_length=148
[ENCODE] [0][14][4] Writing EVENT d=9, t=1678, d_res=0, t_res=1678
[ENCODE] [0][14][5] Writing EVENT d=9, t=1383, d_res=0, t_res=1383
[ENCODE] [0][9][4] Writing EVENT d=12, t=10646, d_res=0, t_res=-2104
............[ENCODE] [0][10][1] Writing NO_EVENT with run_length=12
[ENCODE] [0][14][6] Writing EVENT d=10, t=2154, d_res=1, t_res=2154
[ENCODE] [0][14][7] Writing EVENT d=10, t=1983, d_res=0, t_res=1983
[ENCODE] [0][10][1] Writing EVENT d=10, t=13126, d_res=-2, t_res=376
.......[ENCODE] [0][14][8] Writing EVENT d=9, t=985, d_res=-1, t_res=985
................[ENCODE] [0][11][9] Writing NO_EVENT with run_length=23
[ENCODE] [0][14][9] Writing EVENT d=10, t=2049, d_res=1, t_res=2049
[ENCODE] [0][14][10] Writing EVENT d=10, t=1986, d_res=0, t_res=1986
[ENCODE] [0][11][9] Writing EVENT d=12, t=10608, d_res=2, t_res=-2142
..............[ENCODE] [0][12][8] Writing NO_EVENT with run_length=14
[ENCODE] [0][14][11] Writing EVENT d=10, t=1914, d_res=0, t_res=1914
[ENCODE] [0][14][12] Writing EVENT d=10, t=1887, d_res=0, t_res=1887
[ENCODE] [0][14][13] Writing EVENT d=10, t=1865, d_res=0, t_res=1865
[ENCODE] [0][12][8] Writing EVENT d=12, t=11391, d_res=0, t_res=-1359
[ENCODE] [0][14][14] Writing EVENT d=10, t=1892, d_res=0, t_res=1892
[ENCODE] [0][14][15] Writing EVENT d=10, t=1930, d_res=0, t_res=1930
[ENCODE] [0][12][9] Writing EVENT d=10, t=14264, d_res=-2, t_res=1514
......[ENCODE] [0][13][0] Writing NO_EVENT with run_length=6
[ENCODE] [0][15][0] Writing EVENT d=10, t=2120, d_res=0, t_res=2120
[ENCODE] [0][15][1] Writing EVENT d=10, t=2129, d_res=0, t_res=2129
[ENCODE] [0][13][0] Writing EVENT d=10, t=13752, d_res=0, t_res=1002
......[ENCODE] [0][13][7] Writing NO_EVENT with run_length=6
[ENCODE] [0][15][2] Writing EVENT d=10, t=2000, d_res=0, t_res=2000
[ENCODE] [0][15][3] Writing EVENT d=10, t=2018, d_res=0, t_res=2018
[ENCODE] [0][13][7] Writing EVENT d=10, t=13896, d_res=0, t_res=1146
[ENCODE] [0][15][4] Writing EVENT d=10, t=1993, d_res=0, t_res=1993
[ENCODE] [0][15][5] Writing EVENT d=10, t=2131, d_res=0, t_res=2131
[ENCODE] [0][13][8] Writing EVENT d=9, t=13595, d_res=-1, t_res=845
[ENCODE] [0][15][6] Writing EVENT d=10, t=2080, d_res=0, t_res=2080
[ENCODE] [0][15][7] Writing EVENT d=10, t=1958, d_res=0, t_res=1958
[ENCODE] [0][13][9] Writing EVENT d=12, t=9601, d_res=3, t_res=-3149
[ENCODE] [0][15][8] Writing EVENT d=10, t=2114, d_res=0, t_res=2114
[ENCODE] [0][15][9] Writing EVENT d=10, t=2099, d_res=0, t_res=2099
[ENCODE] [0][13][10] Writing EVENT d=12, t=11350, d_res=0, t_res=-1400
[ENCODE] [0][15][10] Writing EVENT d=10, t=2068, d_res=0, t_res=2068
[ENCODE] [0][15][11] Writing EVENT d=10, t=2054, d_res=0, t_res=2054
[ENCODE] [0][13][11] Writing EVENT d=12, t=10508, d_res=0, t_res=-2242
[ENCODE] [0][15][12] Writing EVENT d=10, t=2008, d_res=0, t_res=2008
[ENCODE] [0][13][12] Writing EVENT d=12, t=10052, d_res=0, t_res=-2698
[ENCODE] [0][15][13] Writing EVENT d=10, t=1998, d_res=0, t_res=1998
[ENCODE] [0][15][14] Writing EVENT d=10, t=1989, d_res=0, t_res=1989
[ENCODE] [0][13][13] Writing EVENT d=9, t=13399, d_res=-3, t_res=649
......[ENCODE] [0][14][4] Writing NO_EVENT with run_length=6
[ENCODE] [0][15][15] Writing EVENT d=10, t=1974, d_res=0, t_res=1974
Compressing Intra Cube at t=0, start_x=128, start_y=48
[ENCODE] [0][0][0] Writing EVENT d=9, t=1290, d_res=0, t_res=1290
[ENCODE] [0][14][4] Writing EVENT d=10, t=12033, d_res=1, t_res=-717
[ENCODE] [0][0][1] Writing EVENT d=10, t=2072, d_res=1, t_res=2072
[ENCODE] [0][0][2] Writing EVENT d=10, t=2122, d_res=0, t_res=2122
[ENCODE] [0][14][5] Writing EVENT d=7, t=12877, d_res=-3, t_res=127
[ENCODE] [0][14][6] Writing EVENT d=9, t=12706, d_res=2, t_res=-44
[ENCODE] [0][0][3] Writing EVENT d=10, t=2140, d_res=0, t_res=2140
[ENCODE] [0][0][4] Writing EVENT d=10, t=2118, d_res=0, t_res=2118
[ENCODE] [0][14][7] Writing EVENT d=8, t=13130, d_res=-1, t_res=380
[ENCODE] [0][0][5] Writing EVENT d=10, t=2091, d_res=0, t_res=2091
[ENCODE] [0][0][6] Writing EVENT d=10, t=2089, d_res=0, t_res=2089
[ENCODE] [0][14][8] Writing EVENT d=7, t=12935, d_res=-1, t_res=185
[ENCODE] [0][0][7] Writing EVENT d=10, t=2127, d_res=0, t_res=2127
[ENCODE] [0][0][8] Writing EVENT d=10, t=2106, d_res=0, t_res=2106
[ENCODE] [0][14][9] Writing EVENT d=7, t=12947, d_res=0, t_res=197
[ENCODE] [0][0][9] Writing EVENT d=8, t=522, d_res=-2, t_res=522
[ENCODE] [0][14][10] Writing EVENT d=7, t=12969, d_res=0, t_res=219
[ENCODE] [0][0][10] Writing EVENT d=10, t=2058, d_res=2, t_res=2058
[ENCODE] [0][0][11] Writing EVENT d=10, t=2032, d_res=0, t_res=2032
[ENCODE] [0][14][11] Writing EVENT d=7, t=12979, d_res=0, t_res=229
[ENCODE] [0][0][12] Writing EVENT d=10, t=1997, d_res=0, t_res=1997
[ENCODE] [0][0][13] Writing EVENT d=10, t=2020, d_res=0, t_res=2020
[ENCODE] [0][14][12] Writing EVENT d=8, t=12993, d_res=1, t_res=243
[ENCODE] [0][0][14] Writing EVENT d=10, t=1941, d_res=0, t_res=1941
[ENCODE] [0][14][13] Writing EVENT d=6, t=12891, d_res=-2, t_res=141
[ENCODE] [0][0][15] Writing EVENT d=10, t=1948, d_res=0, t_res=1948
[ENCODE] [0][1][0] Writing EVENT d=9, t=1348, d_res=-1, t_res=1348
[ENCODE] [0][14][14] Writing EVENT d=12, t=11344, d_res=6, t_res=-1406
[ENCODE] [0][1][1] Writing EVENT d=10, t=2068, d_res=1, t_res=2068
[ENCODE] [0][1][2] Writing EVENT d=10, t=2050, d_res=0, t_res=2050
[ENCODE] [0][14][15] Writing EVENT d=12, t=11368, d_res=0, t_res=-1382
[ENCODE] [0][1][3] Writing EVENT d=10, t=2045, d_res=0, t_res=2045
[ENCODE] [0][1][4] Writing EVENT d=10, t=2024, d_res=0, t_res=2024
[ENCODE] [0][15][0] Writing EVENT d=11, t=9552, d_res=-1, t_res=-3198
.[ENCODE] [0][15][2] Writing NO_EVENT with run_length=1
[ENCODE] [0][1][5] Writing EVENT d=10, t=2040, d_res=0, t_res=2040
[ENCODE] [0][1][6] Writing EVENT d=10, t=2012, d_res=0, t_res=2012
[ENCODE] [0][15][2] Writing EVENT d=9, t=14150, d_res=-2, t_res=1400
[ENCODE] [0][1][7] Writing EVENT d=10, t=2076, d_res=0, t_res=2076
[ENCODE] [0][15][3] Writing EVENT d=9, t=12683, d_res=0, t_res=-67
[ENCODE] [0][1][8] Writing EVENT d=10, t=2002, d_res=0, t_res=2002
[ENCODE] [0][15][4] Writing EVENT d=7, t=12762, d_res=-2, t_res=12
[ENCODE] [0][1][9] Writing EVENT d=10, t=2006, d_res=0, t_res=2006
[ENCODE] [0][1][10] Writing EVENT d=10, t=1978, d_res=0, t_res=1978
[ENCODE] [0][15][5] Writing EVENT d=7, t=12981, d_res=0, t_res=231
[ENCODE] [0][1][11] Writing EVENT d=10, t=1993, d_res=0, t_res=1993
[ENCODE] [0][1][12] Writing EVENT d=10, t=2044, d_res=0, t_res=2044
[ENCODE] [0][15][6] Writing EVENT d=7, t=12927, d_res=0, t_res=177
[ENCODE] [0][1][13] Writing EVENT d=10, t=2056, d_res=0, t_res=2056
[ENCODE] [0][1][14] Writing EVENT d=10, t=2046, d_res=0, t_res=2046
[ENCODE] [0][15][7] Writing EVENT d=7, t=12912, d_res=0, t_res=162
[ENCODE] [0][1][15] Writing EVENT d=10, t=2032, d_res=0, t_res=2032
[ENCODE] [0][15][8] Writing EVENT d=7, t=12901, d_res=0, t_res=151
[ENCODE] [0][2][0] Writing EVENT d=9, t=1305, d_res=-1, t_res=1305
[ENCODE] [0][2][1] Writing EVENT d=10, t=1956, d_res=1, t_res=1956
[ENCODE] [0][15][9] Writing EVENT d=10, t=13181, d_res=3, t_res=431
[ENCODE] [0][2][2] Writing EVENT d=10, t=1972, d_res=0, t_res=1972
[ENCODE] [0][2][3] Writing EVENT d=10, t=1978, d_res=0, t_res=1978
[ENCODE] [0][15][10] Writing EVENT d=9, t=13354, d_res=-1, t_res=604
[ENCODE] [0][2][4] Writing EVENT d=10, t=1920, d_res=0, t_res=1920
[ENCODE] [0][2][5] Writing EVENT d=10, t=1949, d_res=0, t_res=1949
[ENCODE] [0][15][11] Writing EVENT d=9, t=13375, d_res=0, t_res=625
[ENCODE] [0][2][6] Writing EVENT d=10, t=1963, d_res=0, t_res=1963
[ENCODE] [0][2][7] Writing EVENT d=10, t=1970, d_res=0, t_res=1970
[ENCODE] [0][15][12] Writing EVENT d=9, t=12986, d_res=0, t_res=236
[ENCODE] [0][2][8] Writing EVENT d=10, t=1978, d_res=0, t_res=1978
[ENCODE] [0][15][13] Writing EVENT d=9, t=13679, d_res=0, t_res=929
[ENCODE] [0][2][9] Writing EVENT d=10, t=1960, d_res=0, t_res=1960
[ENCODE] [0][2][10] Writing EVENT d=10, t=1976, d_res=0, t_res=1976
[ENCODE] [0][15][14] Writing EVENT d=7, t=13005, d_res=-2, t_res=255
[ENCODE] [0][15][15] Writing EVENT d=7, t=12988, d_res=0, t_res=238
Compressing Intra Cube at t=12750, start_x=64, start_y=64
...................................................................................................................................................................................[ENCODE] [0][11][3] Writing NO_EVENT with run_length=179
[ENCODE] [0][2][11] Writing EVENT d=10, t=2040, d_res=0, t_res=2040
[ENCODE] [0][2][12] Writing EVENT d=10, t=2118, d_res=0, t_res=2118
[ENCODE] [0][11][3] Writing EVENT d=12, t=11191, d_res=0, t_res=-1559
...................................[ENCODE] [0][13][7] Writing NO_EVENT with run_length=35
[ENCODE] [0][2][13] Writing EVENT d=10, t=2127, d_res=0, t_res=2127
[ENCODE] [0][2][14] Writing EVENT d=10, t=1749, d_res=0, t_res=1749
[ENCODE] [0][13][7] Writing EVENT d=12, t=11204, d_res=0, t_res=-1546
........[ENCODE] [0][14][0] Writing NO_EVENT with run_length=8
[ENCODE] [0][2][15] Writing EVENT d=10, t=1525, d_res=0, t_res=1525
[ENCODE] [0][3][0] Writing EVENT d=9, t=1488, d_res=-1, t_res=1488
[ENCODE] [0][14][0] Writing EVENT d=12, t=11316, d_res=0, t_res=-1434
[ENCODE] [0][3][1] Writing EVENT d=10, t=1926, d_res=1, t_res=1926
[ENCODE] [0][3][2] Writing EVENT d=10, t=1941, d_res=0, t_res=1941
